Nomor,Tanggal,Location Indicator,Nama UPT,Nama Bandara,Jam Operasional (jam),Jumlah Data Masuk,Ketersediaan Data (%),Catatan
3503,2025-07-28,WAHS,Ahmad Yani,Jenderal Ahmad Yani,24,0,0.0,❌ Tidak ada data
3504,2025-07-28,WAHU,Ahmad Yani,Dewadaru,24,0,0.0,❌ Tidak ada data
3505,2025-07-28,WAJI,Torea,Mararena,24,0,0.0,❌ Tidak ada data
3506,2025-07-28,WAJJ,Sentani,Sentani,24,0,0.0,❌ Tidak ada data
3507,2025-07-28,WAJO,Wamena,Oksibil,24,0,0.0,❌ Tidak ada data
3508,2025-07-28,WAJS,Sentani,Senggeh,24,0,0.0,❌ Tidak ada data
3509,2025-07-28,WAKG,Mozez Kilangin,Ewer,24,0,0.0,❌ Tidak ada data
3510,2025-07-28,WAKJ,Mopah,Kimaam,24,0,0.0,❌ Tidak ada data
3511,2025-07-28,WAKK,Mopah,Mopah,24,0,0.0,❌ Tidak ada data
3512,2025-07-28,WAKO,Mopah,Okaba,24,0,0.0,❌ Tidak ada data
3513,2025-07-28,WAKP,Mopah,Kepi,24,0,0.0,❌ Tidak ada data
3514,2025-07-28,WAKT,Tanah Merah,Tanah Merah,24,0,0.0,❌ Tidak ada data
3515,2025-07-28,WALE,Sultan Aji Muhammad Sulaiman Sepinggan,Melak,24,0,0.0,❌ Tidak ada data
3516,2025-07-28,WALL,Sultan Aji Muhammad Sulaiman Sepinggan,Sultan Aji Muhammad Sulaiman,24,0,0.0,❌ Tidak ada data
3517,2025-07-28,WALS,Ajipangeran Tumenggung Pranoto,Ajipangeran Tumenggung Pranoto,24,0,0.0,❌ Tidak ada data
3518,2025-07-28,WAMG,Djalaluddin,Djalaluddin,24,0,0.0,❌ Tidak ada data
3519,2025-07-28,WAMH,Naha,Naha,24,0,0.0,❌ Tidak ada data
3520,2025-07-28,WAMI,Sam Ratulangi,Bolaang Mongondow,24,0,0.0,❌ Tidak ada data
3521,2025-07-28,WAMM,Sam Ratulangi,Sam Ratulangi,24,0,0.0,❌ Tidak ada data
3522,2025-07-28,WAMN,Sam Ratulangi,Melonguane,24,0,0.0,❌ Tidak ada data
3523,2025-07-28,WAMS,Sam Ratulangi,Miangas,24,0,0.0,❌ Tidak ada data
3524,2025-07-28,WAOC,Gusti Syamsir Alam,Bersujud,24,0,0.0,❌ Tidak ada data
3525,2025-07-28,WAOK,Gusti Syamsir Alam,Gusti Syamsir Alam,24,0,0.0,❌ Tidak ada data
3526,2025-07-28,WAON,Syamsudin Noor,Tanjung Warukin,24,0,0.0,❌ Tidak ada data
3527,2025-07-28,WAOO,Syamsudin Noor,Syamsudin Noor,24,0,0.0,❌ Tidak ada data
3528,2025-07-28,WAPA,Amahai,Amahai,24,0,0.0,❌ Tidak ada data
3529,2025-07-28,WAPC,Bandaneira,Bandaneira,24,0,0.0,❌ Tidak ada data
3530,2025-07-28,WAPD,Pattimura,Dobo,24,0,0.0,❌ Tidak ada data
3531,2025-07-28,WAPF,Karel Sadsuitubun,Karel Sadsuitubun,24,0,0.0,❌ Tidak ada data
3532,2025-07-28,WAPG,Pattimura,Namrole,24,0,0.0,❌ Tidak ada data
3533,2025-07-28,WAPM,Pattimura,Jos Orno Imsula,24,0,0.0,❌ Tidak ada data
3534,2025-07-28,WAPN,Namlea,Namniwel,24,0,0.0,❌ Tidak ada data
3535,2025-07-28,WAPO,Pattimura,Larat,24,0,0.0,❌ Tidak ada data
3536,2025-07-28,WAPP,Pattimura,Pattimura,24,0,0.0,❌ Tidak ada data
3537,2025-07-28,WAPS,Mathilda Batlayeri,Mathilda Batlayeri,24,0,0.0,❌ Tidak ada data
3538,2025-07-28,WAPU,Kuffar,Kuffar,24,0,0.0,❌ Tidak ada data
3539,2025-07-28,WAPV,Amahai,Wahai,24,0,0.0,❌ Tidak ada data
3540,2025-07-28,WAQA,Nunukan,Nunukan,24,0,0.0,❌ Tidak ada data
3541,2025-07-28,WAQC,Kalimarau,Maratua,24,0,0.0,❌ Tidak ada data
3542,2025-07-28,WAQD,Tanjung Harapan,Tanjung Harapan,24,0,0.0,❌ Tidak ada data
3543,2025-07-28,WAQJ,Yuvai Semaring,Yuvai Semaring,24,0,0.0,❌ Tidak ada data
3544,2025-07-28,WAQL,Tanjung Harapan,Long Apung,24,0,0.0,❌ Tidak ada data
3545,2025-07-28,WAQM,Tanjung Harapan,Kol. Robert Atty Bessing,24,0,0.0,❌ Tidak ada data
3546,2025-07-28,WAQQ,Juwata,Juwata,24,0,0.0,❌ Tidak ada data
3547,2025-07-28,WAQT,Kalimarau,Kalimarau,24,0,0.0,❌ Tidak ada data
3548,2025-07-28,WARA,Lanud Abdulrachman Saleh,Abdulrachman Saleh,24,0,0.0,❌ Tidak ada data
3549,2025-07-28,WARC,Ahmad Yani,Ngloram,24,0,0.0,❌ Tidak ada data
3550,2025-07-28,WARD,Dhoho,Dhoho,24,0,0.0,❌ Tidak ada data
3551,2025-07-28,WARE,Banyuwangi,Noto Hadinegoro,24,0,0.0,❌ Tidak ada data
3552,2025-07-28,WARR,Juanda,Juanda,24,0,0.0,❌ Tidak ada data
3553,2025-07-28,WART,Trunojoyo,Trunojoyo,24,0,0.0,❌ Tidak ada data
3554,2025-07-28,WARW,Sangkapura,Harun Thohir,24,0,0.0,❌ Tidak ada data
3555,2025-07-28,WASA,Domine Eduard Osok,Ayawasi,24,0,0.0,❌ Tidak ada data
3556,2025-07-28,WASF,Torea,Siboru,24,0,0.0,❌ Tidak ada data
3557,2025-07-28,WASI,Domine Eduard Osok,Inanwatan,24,0,0.0,❌ Tidak ada data
3558,2025-07-28,WASK,Utarom,Utarom,24,0,0.0,❌ Tidak ada data
3559,2025-07-28,WASN,Domine Eduard Osok,Marinda,24,0,0.0,❌ Tidak ada data
3560,2025-07-28,WASO,Rendani,Babo,24,0,0.0,❌ Tidak ada data
3561,2025-07-28,WASS,Domine Eduard Osok,Domine Eduard Osok,24,0,0.0,❌ Tidak ada data
3562,2025-07-28,WAST,Domine Eduard Osok,Teminabuan,24,0,0.0,❌ Tidak ada data
3563,2025-07-28,WASU,Domine Eduard Osok,Kambuaya,24,0,0.0,❌ Tidak ada data
3564,2025-07-28,WATA,Eltari,A. A. Bere Tallo,24,0,0.0,❌ Tidak ada data
3565,2025-07-28,WATB,Frans Sales Lega,Soa,24,0,0.0,❌ Tidak ada data
3566,2025-07-28,WATC,Fransiskus Xaverius Seda,Fransiskus Xaverius Seda,24,0,0.0,❌ Tidak ada data
3567,2025-07-28,WATE,Fransiskus Xaverius Seda,H. Hasan Aroeboesman,24,0,0.0,❌ Tidak ada data
3568,2025-07-28,WATG,Frans Sales Lega,Frans Sales Lega,24,0,0.0,❌ Tidak ada data
3569,2025-07-28,WATK,Umbu Mehang Kunda,Lede Kalumbang,24,0,0.0,❌ Tidak ada data
3570,2025-07-28,WATL,Gewayantana,Gewayantana,24,0,0.0,❌ Tidak ada data
3571,2025-07-28,WATM,Mali,Mali,24,0,0.0,❌ Tidak ada data
3572,2025-07-28,WATO,Komodo,Komodo,24,0,0.0,❌ Tidak ada data
3573,2025-07-28,WATQ,Pattimura,John Becker,24,0,0.0,❌ Tidak ada data
3574,2025-07-28,WATR,David Constantijn Saudale,David Constantijn Saudale,24,0,0.0,❌ Tidak ada data
3575,2025-07-28,WATS,Tardamu,Tardamu,24,0,0.0,❌ Tidak ada data
3576,2025-07-28,WATT,Eltari,El Tari,24,0,0.0,❌ Tidak ada data
3577,2025-07-28,WATU,Umbu Mehang Kunda,Umbu Mehang Kunda,24,0,0.0,❌ Tidak ada data
3578,2025-07-28,WATW,Eltari,Wunopito,24,0,0.0,❌ Tidak ada data
3579,2025-07-28,WAUB,Rendani,Bintuni,24,0,0.0,❌ Tidak ada data
3580,2025-07-28,WAUU,Rendani,Rendani,24,0,0.0,❌ Tidak ada data
3581,2025-07-28,WAUW,Rendani,Wasior,24,0,0.0,❌ Tidak ada data
3582,2025-07-28,WAVD,Wamena,Nop Goliat Dekai,24,0,0.0,❌ Tidak ada data
3583,2025-07-28,WAVV,Wamena,Wamena,24,0,0.0,❌ Tidak ada data
3584,2025-07-28,WAWB,Beto Ambari,Betoambari,24,0,0.0,❌ Tidak ada data
3585,2025-07-28,WAWD,Beto Ambari,Matahora,24,0,0.0,❌ Tidak ada data
3586,2025-07-28,WAWH,Sultan Hasanuddin,H. Aroeppala,24,0,0.0,❌ Tidak ada data
3587,2025-07-28,WAWN,Sultan Hasanuddin,Arung Palakka,24,0,0.0,❌ Tidak ada data
3588,2025-07-28,WAWP,Sangia Ni Bandera,Sangia Nibandera,24,0,0.0,❌ Tidak ada data
3589,2025-07-28,WAWR,Beto Ambari,Sugimanuru,24,0,0.0,❌ Tidak ada data
3590,2025-07-28,WAWW,Lanud Haluoleo,Haluoleo,24,0,0.0,❌ Tidak ada data
3591,2025-07-28,WAYE,Enarotali,Enarotali,24,0,0.0,❌ Tidak ada data
3592,2025-07-28,WAYL,Mozez Kilangin,Ilaga,24,0,0.0,❌ Tidak ada data
3593,2025-07-28,WAYY,Mozez Kilangin,Mozez Kilangin,24,0,0.0,❌ Tidak ada data
3594,2025-07-28,WIBB,Sultan Syarif Kasim II,Sultan Syarif Kasim II,24,0,0.0,❌ Tidak ada data
3595,2025-07-28,WIBD,Sultan Syarif Kasim II,Pinang Kampai,24,0,0.0,❌ Tidak ada data
3596,2025-07-28,WIBG,Sultan Syarif Kasim II,Tuanku Tambusai,24,0,0.0,❌ Tidak ada data
3597,2025-07-28,WIBJ,Japura,Japura,24,0,0.0,❌ Tidak ada data
3598,2025-07-28,WICA,Kertajati,Kertajati,24,0,0.0,❌ Tidak ada data
3599,2025-07-28,WICC,Lanud Husein Sastranegara,Husein Sastranegara,24,0,0.0,❌ Tidak ada data
3600,2025-07-28,WICD,Kertajati,Cakrabhuwana,24,0,0.0,❌ Tidak ada data
3601,2025-07-28,WICN,Tunggul Wulung,Nusawiru,24,0,0.0,❌ Tidak ada data
3602,2025-07-28,WIDD,Hang Nadim,Hang Nadim,24,0,0.0,❌ Tidak ada data
3603,2025-07-28,WIDL,Tarempa,Letung,24,0,0.0,❌ Tidak ada data
3604,2025-07-28,WIDM,Tarempa,Matak,24,0,0.0,❌ Tidak ada data
3605,2025-07-28,WIDN,Raja Hajji Fisabilillah,Raja Hajji Fisabilillah,24,0,0.0,❌ Tidak ada data
3606,2025-07-28,WIDO,Lanud Raden Sadjad,Ranai,24,0,0.0,❌ Tidak ada data
3607,2025-07-28,WIDS,Dabo,Dabo,24,0,0.0,❌ Tidak ada data
3608,2025-07-28,WIDT,Raja Hajji Abdullah,Raja Hajji Abdullah,24,0,0.0,❌ Tidak ada data
3609,2025-07-28,WIEB,Minangkabau,Mentawai,24,0,0.0,❌ Tidak ada data
3610,2025-07-28,WIEE,Minangkabau,Minangkabau,24,0,0.0,❌ Tidak ada data
3611,2025-07-28,WIGE,Fatmawati Soekarno,Enggano,24,0,0.0,❌ Tidak ada data
3612,2025-07-28,WIGG,Fatmawati Soekarno,Fatmawati Soekarno,24,0,0.0,❌ Tidak ada data
3613,2025-07-28,WIGM,Fatmawati Soekarno,Mukomuko,24,0,0.0,❌ Tidak ada data
3614,2025-07-28,WIHH,Lanud Halim Perdanakusuma,Halim Perdana Kusuma,24,0,0.0,❌ Tidak ada data
3615,2025-07-28,WIII,Soekarno Hatta,Soekarno Hatta,24,0,0.0,❌ Tidak ada data
3616,2025-07-28,WIJB,Sultan Thaha,Muara Bungo,24,0,0.0,❌ Tidak ada data
3617,2025-07-28,WIJI,Depati Parbo,Depati Parbo,24,0,0.0,❌ Tidak ada data
3618,2025-07-28,WIJJ,Sultan Thaha,Sultan Thaha,24,0,0.0,❌ Tidak ada data
3619,2025-07-28,WIKK,Depati Amir,Depati Amir,24,0,0.0,❌ Tidak ada data
3620,2025-07-28,WIKT,H.AS. Hanandjoeddin,H.AS. Hanandjoeddin,24,0,0.0,❌ Tidak ada data
3621,2025-07-28,WILL,Radin Inten II,Radin Inten II,24,0,0.0,❌ Tidak ada data
3622,2025-07-28,WILP,Radin Inten II,Muhammad Taufiq Kiemas,24,0,0.0,❌ Tidak ada data
3623,2025-07-28,WIMA,Malikussaleh,Malikussaleh,24,0,0.0,❌ Tidak ada data
3624,2025-07-28,WIMB,Binaka,Binaka,24,0,0.0,❌ Tidak ada data
3625,2025-07-28,WIME,Aek Godang,Aek Godang,24,0,0.0,❌ Tidak ada data
3626,2025-07-28,WIMF,Kualanamu,Jenderal Besar Abdul Haris Nasution,24,0,0.0,❌ Tidak ada data
3627,2025-07-28,WIML,Sultan Iskandar Muda,Lasikin,24,0,0.0,❌ Tidak ada data
3628,2025-07-28,WIMM,Kualanamu,Kualanamu Internasional,24,0,0.0,❌ Tidak ada data
3629,2025-07-28,WIMN,Silangit,Raja Sisingamangaraja XII,24,0,0.0,❌ Tidak ada data
3630,2025-07-28,WIMP,Silangit,Sibisa,24,0,0.0,❌ Tidak ada data
3631,2025-07-28,WIMS,FL Tobing,DR Ferdinand Lumban Tobing,24,0,0.0,❌ Tidak ada data
3632,2025-07-28,WIMU,Sultan Iskandar Muda,Alas Leuser,24,0,0.0,❌ Tidak ada data
3633,2025-07-28,WIOD,Singkawang,Singkawang,24,0,0.0,❌ Tidak ada data
3634,2025-07-28,WIOG,Nangapinoh,Nangapinoh,24,0,0.0,❌ Tidak ada data
3635,2025-07-28,WIOK,Rahadi Oesman,Rahadi Oesman,24,0,0.0,❌ Tidak ada data
3636,2025-07-28,WIOO,Supadio,Supadio,24,0,0.0,❌ Tidak ada data
3637,2025-07-28,WIOP,Pangsuma,Pangsuma,24,0,0.0,❌ Tidak ada data
3638,2025-07-28,WIOS,Tebelian,Tebelian,24,0,0.0,❌ Tidak ada data
3639,2025-07-28,WIPB,Sultan Mahmud Badaruddin II,Silampari,24,0,0.0,❌ Tidak ada data
3640,2025-07-28,WIPO,Radin Inten II,Gatot Soebroto,24,0,0.0,❌ Tidak ada data
3641,2025-07-28,WIPP,Sultan Mahmud Badaruddin II,Sultan Mahmud Badaruddin II,24,0,0.0,❌ Tidak ada data
3642,2025-07-28,WIPY,Sultan Mahmud Badaruddin II,Atung Bungsu,24,0,0.0,❌ Tidak ada data
3643,2025-07-28,WIRR,Budiarto,Budiarto,24,0,0.0,❌ Tidak ada data
3644,2025-07-28,WITC,Cut Nyak Dhien Nagan Raya,Cut Nyak Dhien Nagan Raya,24,0,0.0,❌ Tidak ada data
3645,2025-07-28,WITK,Sultan Iskandar Muda,Rembele,24,0,0.0,❌ Tidak ada data
3646,2025-07-28,WITN,Maimun Saleh,Maimun Saleh,24,0,0.0,❌ Tidak ada data
3647,2025-07-28,WITO,Sultan Iskandar Muda,Kuala Batu,24,0,0.0,❌ Tidak ada data
3648,2025-07-28,WITT,Sultan Iskandar Muda,Sultan Iskandar Muda,24,0,0.0,❌ Tidak ada data
3649,2025-07-29,WAAA,Sultan Hasanuddin,Sultan Hasanuddin,24,0,0.0,❌ Tidak ada data
3650,2025-07-29,WABA,Nabire,Waghete,24,0,0.0,❌ Tidak ada data
3651,2025-07-29,WABB,Frans Kaisiepo,Frans Kaisiepo,24,0,0.0,❌ Tidak ada data
3652,2025-07-29,WABF,Frans Kaisiepo,Numfoor,24,0,0.0,❌ Tidak ada data
3653,2025-07-29,WABG,Sentani,Kasonaweja,24,0,0.0,❌ Tidak ada data
3654,2025-07-29,WABI,Nabire,Douw Aturure,24,0,0.0,❌ Tidak ada data
3655,2025-07-29,WABO,Sudjarwo Tjondronegoro,Stevanus Rumbewas,24,0,0.0,❌ Tidak ada data
3656,2025-07-29,WADB,Sultan Muhammad Salahuddin,Sultan Muhammad Salahuddin,24,0,0.0,❌ Tidak ada data
3657,2025-07-29,WADD,I Gusti Ngurah Rai,I Gusti Ngurah Rai,24,0,0.0,❌ Tidak ada data
3658,2025-07-29,WADL,Zainuddin Abdul Madjid,Zainuddin Abdul Madjid,24,0,0.0,❌ Tidak ada data
3659,2025-07-29,WADS,Sultan Muhammad Kaharuddin,Sultan Muhammad Kaharuddin,24,0,0.0,❌ Tidak ada data
3660,2025-07-29,WADY,Banyuwangi,Banyuwangi,24,0,0.0,❌ Tidak ada data
3661,2025-07-29,WAEE,Sultan Babullah,Sultan Babullah,24,0,0.0,❌ Tidak ada data
3662,2025-07-29,WAEG,Gamar Malamo,Gamar Malamo,24,0,0.0,❌ Tidak ada data
3663,2025-07-29,WAEJ,Sultan Babullah,Gebe,24,0,0.0,❌ Tidak ada data
3664,2025-07-29,WAEK,Sultan Babullah,Kuabang,24,0,0.0,❌ Tidak ada data
3665,2025-07-29,WAEL,Oesman Sadik,Oesman Sadik,24,0,0.0,❌ Tidak ada data
3666,2025-07-29,WAEM,Sultan Babullah,Buli,24,0,0.0,❌ Tidak ada data
3667,2025-07-29,WAES,Emalamo,Emalamo,24,0,0.0,❌ Tidak ada data
3668,2025-07-29,WAEW,Lanud Leo Wattimena,Pitu,24,0,0.0,❌ Tidak ada data
3669,2025-07-29,WAFB,Toraja,Toraja,24,0,0.0,❌ Tidak ada data
3670,2025-07-29,WAFD,Andi Jemma,Lagaligo,24,0,0.0,❌ Tidak ada data
3671,2025-07-29,WAFF,Mutiara Sis-Al Jufri,Mutiara Sis-Al Jufri,24,0,0.0,❌ Tidak ada data
3672,2025-07-29,WAFJ,Tampa Padang,Tampa Padang,24,0,0.0,❌ Tidak ada data
3673,2025-07-29,WAFK,Andi Jemma,Rampi,24,0,0.0,❌ Tidak ada data
3674,2025-07-29,WAFL,Sultan Bantilan,Sultan Bantilan,24,0,0.0,❌ Tidak ada data
3675,2025-07-29,WAFM,Andi Jemma,Andi Jemma,24,0,0.0,❌ Tidak ada data
3676,2025-07-29,WAFN,Andi Jemma,Seko,24,0,0.0,❌ Tidak ada data
3677,2025-07-29,WAFO,Mutiara Sis-Al Jufri,Morowali,24,0,0.0,❌ Tidak ada data
3678,2025-07-29,WAFP,Kasiguncu,Kasiguncu,24,0,0.0,❌ Tidak ada data
3679,2025-07-29,WAFU,Syukuran Aminuddin Amir,Tanjung Api,24,0,0.0,❌ Tidak ada data
3680,2025-07-29,WAFW,Syukuran Aminuddin Amir,Syukuran Aminuddin Amir,24,0,0.0,❌ Tidak ada data
3681,2025-07-29,WAFY,Mutiara Sis-Al Jufri,Pogogul,24,0,0.0,❌ Tidak ada data
3682,2025-07-29,WAFZ,Djalaluddin,Panua Pohuwato,24,0,0.0,❌ Tidak ada data
3683,2025-07-29,WAGA,Tjilik Riwut,Kuala Kurun,24,0,0.0,❌ Tidak ada data
3684,2025-07-29,WAGB,Beringin,Hajji Muhammad Sidik,24,0,0.0,❌ Tidak ada data
3685,2025-07-29,WAGF,H. Asan,Kuala Pembuang,24,0,0.0,❌ Tidak ada data
3686,2025-07-29,WAGG,Tjilik Riwut,Tjilik Riwut,24,0,0.0,❌ Tidak ada data
3687,2025-07-29,WAGI,Iskandar,Iskandar,24,0,0.0,❌ Tidak ada data
3688,2025-07-29,WAGM,Sanggu,Sanggu,24,0,0.0,❌ Tidak ada data
3689,2025-07-29,WAGP,Beringin,Purukcahu,24,0,0.0,❌ Tidak ada data
3690,2025-07-29,WAGS,H. Asan,H. Asan,24,0,0.0,❌ Tidak ada data
3691,2025-07-29,WAHH,Lanud Adisutjipto,Adisutjipto,24,0,0.0,❌ Tidak ada data
3692,2025-07-29,WAHI,Yogyakarta,Yogyakarta,24,0,0.0,❌ Tidak ada data
3693,2025-07-29,WAHL,Tunggul Wulung,Tunggul Wulung,24,0,0.0,❌ Tidak ada data
3694,2025-07-29,WAHQ,Lanud Adi Soemarmo,Adi Soemarmo,24,0,0.0,❌ Tidak ada data
3695,2025-07-29,WAHS,Ahmad Yani,Jenderal Ahmad Yani,24,0,0.0,❌ Tidak ada data
3696,2025-07-29,WAHU,Ahmad Yani,Dewadaru,24,0,0.0,❌ Tidak ada data
3697,2025-07-29,WAJI,Torea,Mararena,24,0,0.0,❌ Tidak ada data
3698,2025-07-29,WAJJ,Sentani,Sentani,24,0,0.0,❌ Tidak ada data
3699,2025-07-29,WAJO,Wamena,Oksibil,24,0,0.0,❌ Tidak ada data
3700,2025-07-29,WAJS,Sentani,Senggeh,24,0,0.0,❌ Tidak ada data
3701,2025-07-29,WAKG,Mozez Kilangin,Ewer,24,0,0.0,❌ Tidak ada data
3702,2025-07-29,WAKJ,Mopah,Kimaam,24,0,0.0,❌ Tidak ada data
3703,2025-07-29,WAKK,Mopah,Mopah,24,0,0.0,❌ Tidak ada data
3704,2025-07-29,WAKO,Mopah,Okaba,24,0,0.0,❌ Tidak ada data
3705,2025-07-29,WAKP,Mopah,Kepi,24,0,0.0,❌ Tidak ada data
3706,2025-07-29,WAKT,Tanah Merah,Tanah Merah,24,0,0.0,❌ Tidak ada data
3707,2025-07-29,WALE,Sultan Aji Muhammad Sulaiman Sepinggan,Melak,24,0,0.0,❌ Tidak ada data
3708,2025-07-29,WALL,Sultan Aji Muhammad Sulaiman Sepinggan,Sultan Aji Muhammad Sulaiman,24,0,0.0,❌ Tidak ada data
3709,2025-07-29,WALS,Ajipangeran Tumenggung Pranoto,Ajipangeran Tumenggung Pranoto,24,0,0.0,❌ Tidak ada data
3710,2025-07-29,WAMG,Djalaluddin,Djalaluddin,24,0,0.0,❌ Tidak ada data
3711,2025-07-29,WAMH,Naha,Naha,24,0,0.0,❌ Tidak ada data
3712,2025-07-29,WAMI,Sam Ratulangi,Bolaang Mongondow,24,0,0.0,❌ Tidak ada data
3713,2025-07-29,WAMM,Sam Ratulangi,Sam Ratulangi,24,0,0.0,❌ Tidak ada data
3714,2025-07-29,WAMN,Sam Ratulangi,Melonguane,24,0,0.0,❌ Tidak ada data
3715,2025-07-29,WAMS,Sam Ratulangi,Miangas,24,0,0.0,❌ Tidak ada data
3716,2025-07-29,WAOC,Gusti Syamsir Alam,Bersujud,24,0,0.0,❌ Tidak ada data
3717,2025-07-29,WAOK,Gusti Syamsir Alam,Gusti Syamsir Alam,24,0,0.0,❌ Tidak ada data
3718,2025-07-29,WAON,Syamsudin Noor,Tanjung Warukin,24,0,0.0,❌ Tidak ada data
3719,2025-07-29,WAOO,Syamsudin Noor,Syamsudin Noor,24,0,0.0,❌ Tidak ada data
3720,2025-07-29,WAPA,Amahai,Amahai,24,0,0.0,❌ Tidak ada data
3721,2025-07-29,WAPC,Bandaneira,Bandaneira,24,0,0.0,❌ Tidak ada data
3722,2025-07-29,WAPD,Pattimura,Dobo,24,0,0.0,❌ Tidak ada data
3723,2025-07-29,WAPF,Karel Sadsuitubun,Karel Sadsuitubun,24,0,0.0,❌ Tidak ada data
3724,2025-07-29,WAPG,Pattimura,Namrole,24,0,0.0,❌ Tidak ada data
3725,2025-07-29,WAPM,Pattimura,Jos Orno Imsula,24,0,0.0,❌ Tidak ada data
3726,2025-07-29,WAPN,Namlea,Namniwel,24,0,0.0,❌ Tidak ada data
3727,2025-07-29,WAPO,Pattimura,Larat,24,0,0.0,❌ Tidak ada data
3728,2025-07-29,WAPP,Pattimura,Pattimura,24,0,0.0,❌ Tidak ada data
3729,2025-07-29,WAPS,Mathilda Batlayeri,Mathilda Batlayeri,24,0,0.0,❌ Tidak ada data
3730,2025-07-29,WAPU,Kuffar,Kuffar,24,0,0.0,❌ Tidak ada data
3731,2025-07-29,WAPV,Amahai,Wahai,24,0,0.0,❌ Tidak ada data
3732,2025-07-29,WAQA,Nunukan,Nunukan,24,0,0.0,❌ Tidak ada data
3733,2025-07-29,WAQC,Kalimarau,Maratua,24,0,0.0,❌ Tidak ada data
3734,2025-07-29,WAQD,Tanjung Harapan,Tanjung Harapan,24,0,0.0,❌ Tidak ada data
3735,2025-07-29,WAQJ,Yuvai Semaring,Yuvai Semaring,24,0,0.0,❌ Tidak ada data
3736,2025-07-29,WAQL,Tanjung Harapan,Long Apung,24,0,0.0,❌ Tidak ada data
3737,2025-07-29,WAQM,Tanjung Harapan,Kol. Robert Atty Bessing,24,0,0.0,❌ Tidak ada data
3738,2025-07-29,WAQQ,Juwata,Juwata,24,0,0.0,❌ Tidak ada data
3739,2025-07-29,WAQT,Kalimarau,Kalimarau,24,0,0.0,❌ Tidak ada data
3740,2025-07-29,WARA,Lanud Abdulrachman Saleh,Abdulrachman Saleh,24,0,0.0,❌ Tidak ada data
3741,2025-07-29,WARC,Ahmad Yani,Ngloram,24,0,0.0,❌ Tidak ada data
3742,2025-07-29,WARD,Dhoho,Dhoho,24,0,0.0,❌ Tidak ada data
3743,2025-07-29,WARE,Banyuwangi,Noto Hadinegoro,24,0,0.0,❌ Tidak ada data
3744,2025-07-29,WARR,Juanda,Juanda,24,0,0.0,❌ Tidak ada data
3745,2025-07-29,WART,Trunojoyo,Trunojoyo,24,0,0.0,❌ Tidak ada data
3746,2025-07-29,WARW,Sangkapura,Harun Thohir,24,0,0.0,❌ Tidak ada data
3747,2025-07-29,WASA,Domine Eduard Osok,Ayawasi,24,0,0.0,❌ Tidak ada data
3748,2025-07-29,WASF,Torea,Siboru,24,0,0.0,❌ Tidak ada data
3749,2025-07-29,WASI,Domine Eduard Osok,Inanwatan,24,0,0.0,❌ Tidak ada data
3750,2025-07-29,WASK,Utarom,Utarom,24,0,0.0,❌ Tidak ada data
3751,2025-07-29,WASN,Domine Eduard Osok,Marinda,24,0,0.0,❌ Tidak ada data
3752,2025-07-29,WASO,Rendani,Babo,24,0,0.0,❌ Tidak ada data
3753,2025-07-29,WASS,Domine Eduard Osok,Domine Eduard Osok,24,0,0.0,❌ Tidak ada data
3754,2025-07-29,WAST,Domine Eduard Osok,Teminabuan,24,0,0.0,❌ Tidak ada data
3755,2025-07-29,WASU,Domine Eduard Osok,Kambuaya,24,0,0.0,❌ Tidak ada data
3756,2025-07-29,WATA,Eltari,A. A. Bere Tallo,24,0,0.0,❌ Tidak ada data
3757,2025-07-29,WATB,Frans Sales Lega,Soa,24,0,0.0,❌ Tidak ada data
3758,2025-07-29,WATC,Fransiskus Xaverius Seda,Fransiskus Xaverius Seda,24,0,0.0,❌ Tidak ada data
3759,2025-07-29,WATE,Fransiskus Xaverius Seda,H. Hasan Aroeboesman,24,0,0.0,❌ Tidak ada data
3760,2025-07-29,WATG,Frans Sales Lega,Frans Sales Lega,24,0,0.0,❌ Tidak ada data
3761,2025-07-29,WATK,Umbu Mehang Kunda,Lede Kalumbang,24,0,0.0,❌ Tidak ada data
3762,2025-07-29,WATL,Gewayantana,Gewayantana,24,0,0.0,❌ Tidak ada data
3763,2025-07-29,WATM,Mali,Mali,24,1,2.08,⚠️ Kurang dari 50%
3764,2025-07-29,WATO,Komodo,Komodo,24,0,0.0,❌ Tidak ada data
3765,2025-07-29,WATQ,Pattimura,John Becker,24,0,0.0,❌ Tidak ada data
3766,2025-07-29,WATR,David Constantijn Saudale,David Constantijn Saudale,24,0,0.0,❌ Tidak ada data
3767,2025-07-29,WATS,Tardamu,Tardamu,24,0,0.0,❌ Tidak ada data
3768,2025-07-29,WATT,Eltari,El Tari,24,0,0.0,❌ Tidak ada data
3769,2025-07-29,WATU,Umbu Mehang Kunda,Umbu Mehang Kunda,24,0,0.0,❌ Tidak ada data
3770,2025-07-29,WATW,Eltari,Wunopito,24,0,0.0,❌ Tidak ada data
3771,2025-07-29,WAUB,Rendani,Bintuni,24,0,0.0,❌ Tidak ada data
3772,2025-07-29,WAUU,Rendani,Rendani,24,0,0.0,❌ Tidak ada data
3773,2025-07-29,WAUW,Rendani,Wasior,24,0,0.0,❌ Tidak ada data
3774,2025-07-29,WAVD,Wamena,Nop Goliat Dekai,24,0,0.0,❌ Tidak ada data
3775,2025-07-29,WAVV,Wamena,Wamena,24,0,0.0,❌ Tidak ada data
